mouse_intro.x,mouse_intro.y,mouse_intro.leftButton,mouse_intro.midButton,mouse_intro.rightButton,mouse_intro.clicked_name,mouse_intro_2.x,mouse_intro_2.y,mouse_intro_2.leftButton,mouse_intro_2.midButton,mouse_intro_2.rightButton,mouse_intro_2.clicked_name,mouse_intro_prueba.x,mouse_intro_prueba.y,mouse_intro_prueba.leftButton,mouse_intro_prueba.midButton,mouse_intro_prueba.rightButton,mouse_intro_prueba.clicked_name,slider_prueba.response,slider_prueba.rt,slider_prueba_2.response,slider_prueba_2.rt,mouse_intro_exp.x,mouse_intro_exp.y,mouse_intro_exp.leftButton,mouse_intro_exp.midButton,mouse_intro_exp.rightButton,mouse_intro_exp.clicked_name,mouse_subasta1.x,mouse_subasta1.y,mouse_subasta1.leftButton,mouse_subasta1.midButton,mouse_subasta1.rightButton,mouse_subasta1.clicked_name,mouse_subasta2.x,mouse_subasta2.y,mouse_subasta2.leftButton,mouse_subasta2.midButton,mouse_subasta2.rightButton,mouse_subasta2.clicked_name,slider_exp.response,slider_exp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Imagenes,Random,Correcto,participant,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Hertz,volumen,mouse_pago1_2.x,mouse_pago1_2.y,mouse_pago1_2.leftButton,mouse_pago1_2.midButton,mouse_pago1_2.rightButton,mouse_pago1_2.clicked_name,mouse_pago1.x,mouse_pago1.y,mouse_pago1.leftButton,mouse_pago1.midButton,mouse_pago1.rightButton,mouse_pago1.clicked_name,product,mouse_pago2.x,mouse_pago2.y,mouse_pago2.leftButton,mouse_pago2.midButton,mouse_pago2.rightButton,mouse_pago2.clicked_name,mouse_producto.x,mouse_producto.y,mouse_producto.leftButton,mouse_producto.midButton,mouse_producto.rightButton,mouse_producto.clicked_name,mensaje,mouse_pago3.x,mouse_pago3.y,mouse_pago3.leftButton,mouse_pago3.midButton,mouse_pago3.rightButton,mouse_pago3.clicked_name,mouse_intro_encuesta.x,mouse_intro_encuesta.y,mouse_intro_encuesta.leftButton,mouse_intro_encuesta.midButton,mouse_intro_encuesta.rightButton,mouse_intro_encuesta.clicked_name
0.680555602,-0.347222247,1,0,0,boton_intro,0.680555602,-0.363888915,1,0,0,boton_intro_2,0.680555602,-0.363888915,1,0,0,boton_intro_prueba,1.5,22.213395,2.439814885,12.807255,0.706481642,-0.374074157,1,0,0,boton_intro_exp,0.675000047,-0.362037063,1,0,0,boton_subasta1,0.675926086,-0.390740824,1,0,0,boton_subasta2,1.486111111,6.61024,0,0,0,8,1,imagenes/Muffin de banano.png,0.900189527,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.773148219,5.998345,0,1,1,6,1,imagenes/Kiwi.jpg,0.589553343,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.217592663,6.458475,0,2,2,11,1,imagenes/Pizzetas.png,0.028367897,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.217592663,6.374725,0,3,3,5,1,imagenes/Croissant.jpg,0.649947766,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.421296438,15.674675,0,4,4,2,1,imagenes/Brownie.jpg,0.920182442,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.763888889,6.725975,0,5,5,0,1,imagenes/Banano.jpeg,0.297138401,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.527777778,6.29928,0,6,6,12,1,imagenes/salchicha hojaldrada.jpg,0.505550823,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.902777778,6.141625,0,7,7,4,1,imagenes/Coliflor.jpg,0.647203594,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,6.49089,0,8,8,1,1,imagenes/Brocoli.jpg,0.68116784,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.847222222,10.36257,0,9,9,10,1,imagenes/Pizza.png,0.985777273,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.541666667,8.83626,0,10,10,3,1,imagenes/Chocoramo.jfif.jpg,0.980975186,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.712963104,6.181965,0,11,11,13,1,imagenes/Uvas.jpg,0.794832335,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.481481764,7.08725,0,12,12,9,1,imagenes/Nutella (1).jpg,0.437754823,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.708333333,5.976205,0,13,13,7,1,imagenes/Manzana.jpg,0.247337473,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,0,0,0,0,1,400,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.731481552,5.318795,0,0,0,0,1,imagenes/Banano.jpeg,0.297138401,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865740882,6.296605,0,1,1,1,1,imagenes/Brocoli.jpg,0.68116784,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.587963104,5.566745,0,2,2,3,1,imagenes/Chocoramo.jfif.jpg,0.980975186,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.810185326,5.99333,0,3,3,9,1,imagenes/Nutella (1).jpg,0.437754823,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.671296438,5.529895,0,4,4,8,1,imagenes/Muffin de banano.png,0.900189527,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180555556,8.428595,0,5,5,2,1,imagenes/Brownie.jpg,0.920182442,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.578703774,5.798745,0,6,6,11,1,imagenes/Pizzetas.png,0.028367897,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.615740882,5.005445,0,7,7,13,1,imagenes/Uvas.jpg,0.794832335,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.865740882,7.18172,0,8,8,12,1,imagenes/salchicha hojaldrada.jpg,0.505550823,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.365740882,5.506805,0,9,9,4,1,imagenes/Coliflor.jpg,0.647203594,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.879629771,6.744685,0,10,10,10,1,imagenes/Pizza.png,0.985777273,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.717592875,5.273955,0,11,11,5,1,imagenes/Croissant.jpg,0.649947766,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.537037108,6.808185,0,12,12,6,1,imagenes/Kiwi.jpg,0.589553343,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.824074215,4.78992,0,13,13,7,1,imagenes/Manzana.jpg,0.247337473,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,0,1,1,3,1,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88425933,5.02377,0,0,0,0,1,imagenes/Banano.jpeg,0.297138401,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.703703986,5.026215,0,1,1,6,1,imagenes/Kiwi.jpg,0.589553343,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.888888889,6.35826,0,2,2,13,1,imagenes/Uvas.jpg,0.794832335,,19485775,2021-05-09_18h08.31.201,piloto2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
