Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,textbox_prueba.started,textbox_prueba.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,textbox_prueba_2.started,textbox_prueba_2.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,text_subasta1.started,text_subasta1.stopped,text_subasta2.started,text_subasta2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_producto.started,text_producto.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,1,0,0,0,4,12.247522499994375,None,15.528741999994963,None,23.171504899975844,None,27.2712601599982,None,28.27752160001546,None,3.51953125,2.1639228999847546,28.27752160001546,None,29.454624359996522,None,30.459476099989843,None,4.756510416666666,1.4507783000008203,30.459476099989843,None,30.921112300013192,None,38.33778383998433,None,39.34383650001837,None,4.84765625,1.7198383000213653,39.34383650001837,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,1,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,40.10430021998472,41.104076499992516,41.08730740001192,None,5.53125,1.3001272000255994,41.08730740001192,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,1,0,2,2,19,,,,,,,,,,,,,,,,,,,,,,,,,41.437770219997034,42.43746220000321,42.43746220000321,None,4.22265625,1.3102534000063315,42.43746220000321,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,0,0,1,0,3,3,32,,,,,,,,,,,,,,,,,,,,,,,,,42.78751971998717,None,43.75394249998499,None,2.328125,1.1689987000427209,43.75394249998499,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,1,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,44.004050080012526,None,44.987463900004514,None,3.65625,1.0469566999818198,44.987463900004514,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,1,0,5,5,31,,,,,,,,,,,,,,,,,,,,,,,,,45.087268619984386,None,46.07050749997143,None,4.717447916666667,1.1022718999884091,46.07050749997143,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,0,0,1,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,46.237226179963905,None,47.2038113999879,None,3.4479166666666665,1.0361872999928892,47.2038113999879,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,1,0,7,7,34,,,,,,,,,,,,,,,,,,,,,,,,,47.30390422000782,48.30359809997026,48.286922900006175,None,2.549479166666667,1.017221599991899,48.286922900006175,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,1,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,48.35385001999093,49.35347109998111,49.33710710000014,None,4.040364583333333,1.0175322000286542,49.33710710000014,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,1,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,,,,49.40380752000492,50.40352970000822,50.40352970000822,None,4.854166666666666,1.0268798000179231,50.40352970000822,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
